,condition,prob
2755,noURL_2,0.9
2756,noURL_2,1.0
2757,noURL_2,0.99
2758,noURL_2,1.0
2759,noURL_2,1.0
2760,noURL_2,0.95
2761,noURL_2,0.9
2762,noURL_2,0.95
2763,noURL_2,0.95
2764,noURL_2,0.85
2765,noURL_2,0.95
2766,noURL_2,0.9
2767,noURL_2,0.95
2768,noURL_2,0.95
2769,noURL_2,0.95
2770,noURL_2,0.99
2771,noURL_2,0.95
2772,noURL_2,1.0
2773,noURL_2,0.95
2774,noURL_2,1.0
2775,noURL_2,1.0
2776,noURL_2,0.95
2777,noURL_2,0.95
2778,noURL_2,0.95
2779,noURL_2,0.95
2780,noURL_2,0.95
2781,noURL_2,1.0
2782,noURL_2,0.95
2783,noURL_2,0.95
2784,noURL_2,1.0
2785,noURL_2,1.0
2786,noURL_2,1.0
2787,noURL_2,1.0
2788,noURL_2,1.0
2789,noURL_2,1.0
2790,noURL_2,1.0
2791,noURL_2,1.0
2792,noURL_2,1.0
2793,noURL_2,1.0
2794,noURL_2,1.0
2795,noURL_2,1.0
2796,noURL_2,1.0
2797,noURL_2,0.99
2798,noURL_2,0.85
2799,noURL_2,1.0
2800,noURL_2,0.99
2801,noURL_2,1.0
2802,noURL_2,0.9
2803,noURL_2,0.95
2804,noURL_2,1.0
2805,noURL_2,0.85
2806,noURL_2,0.95
2807,noURL_2,0.95
2808,noURL_2,0.1
2809,noURL_2,0.95
2810,noURL_2,0.99
2811,noURL_2,1.0
2812,noURL_2,1.0
2813,noURL_2,1.0
2814,noURL_2,0.95
2815,noURL_2,1.0
2816,noURL_2,1.0
2817,noURL_2,0.99
2818,noURL_2,0.95
2819,noURL_2,0.95
2820,noURL_2,0.95
2821,noURL_2,0.99
2822,noURL_2,1.0
2823,noURL_2,0.95
2824,noURL_2,1.0
2825,noURL_2,0.95
2826,noURL_2,0.95
2827,noURL_2,0.99
2828,noURL_2,1.0
2829,noURL_2,1.0
2830,noURL_2,0.95
2831,noURL_2,0.95
2832,noURL_2,0.95
2833,noURL_2,0.95
2834,noURL_2,0.95
2835,noURL_2,0.95
2836,noURL_2,0.95
2837,noURL_2,0.95
2838,noURL_2,0.95
2839,noURL_2,0.95
2840,noURL_2,1.0
2841,noURL_2,1.0
2842,noURL_2,0.99
2843,noURL_2,0.85
2844,noURL_2,0.85
2845,noURL_2,1.0
2846,noURL_2,0.95
2847,noURL_2,0.99
2848,noURL_2,0.95
2849,noURL_2,1.0
2850,noURL_2,0.99
2851,noURL_2,1.0
2852,noURL_2,1.0
2853,noURL_2,0.95
2854,noURL_2,0.9
2855,noURL_2,0.99
2856,noURL_2,1.0
2857,noURL_2,1.0
2858,noURL_2,0.95
2859,noURL_2,1.0
2860,noURL_2,1.0
2861,noURL_2,0.9
2862,noURL_2,0.95
2863,noURL_2,1.0
2864,noURL_2,1.0
2865,noURL_2,1.0
2866,noURL_2,1.0
2867,noURL_2,0.95
2868,noURL_2,0.99
2869,noURL_2,1.0
2870,noURL_2,0.99
2871,noURL_2,1.0
2872,noURL_2,0.99
2873,noURL_2,1.0
2874,noURL_2,1.0
2875,noURL_2,0.95
2876,noURL_2,1.0
2877,noURL_2,0.95
2878,noURL_2,0.95
2879,noURL_2,0.95
2880,noURL_2,1.0
2881,noURL_2,1.0
2882,noURL_2,0.99
2883,noURL_2,1.0
2884,noURL_2,1.0
2885,noURL_2,1.0
2886,noURL_2,1.0
2887,noURL_2,0.95
2888,noURL_2,0.95
2889,noURL_2,0.99
2890,noURL_2,1.0
2891,noURL_2,0.99
2892,noURL_2,1.0
2893,noURL_2,1.0
2894,noURL_2,0.85
2895,noURL_2,0.95
2896,noURL_2,0.95
2897,noURL_2,0.99
2898,noURL_2,1.0
2899,noURL_2,0.95
2900,noURL_2,0.05
2901,noURL_2,0.05
2902,noURL_2,0.05
2903,noURL_2,0.05
2904,noURL_2,0.05
2905,noURL_2,0.1
2906,noURL_2,0.05
2907,noURL_2,0.1
2908,noURL_2,0.1
2909,noURL_2,0.1
2910,noURL_2,0.0
2911,noURL_2,0.05
2912,noURL_2,0.05
2913,noURL_2,0.05
2914,noURL_2,0.05
2915,noURL_2,0.05
2916,noURL_2,0.05
2917,noURL_2,0.05
2918,noURL_2,0.0
2919,noURL_2,0.05
2920,noURL_2,0.05
2921,noURL_2,0.05
2922,noURL_2,0.1
2923,noURL_2,0.05
2924,noURL_2,0.05
2925,noURL_2,0.95
2926,noURL_2,0.99
2927,noURL_2,0.95
2928,noURL_2,0.85
2929,noURL_2,0.85
2930,noURL_2,0.95
2931,noURL_2,0.85
2932,noURL_2,0.85
2933,noURL_2,0.95
2934,noURL_2,0.85
2935,noURL_2,0.95
2936,noURL_2,1.0
2937,noURL_2,0.95
2938,noURL_2,0.95
2939,noURL_2,0.95
2940,noURL_2,0.95
2941,noURL_2,0.99
2942,noURL_2,0.95
2943,noURL_2,0.95
2944,noURL_2,0.85
2945,noURL_2,0.95
2946,noURL_2,1.0
2947,noURL_2,0.95
2948,noURL_2,0.95
2949,noURL_2,0.95
2950,noURL_2,1.0
2951,noURL_2,0.95
2952,noURL_2,0.99
2953,noURL_2,1.0
2954,noURL_2,1.0
2955,noURL_2,1.0
2956,noURL_2,1.0
2957,noURL_2,1.0
2958,noURL_2,1.0
2959,noURL_2,1.0
2960,noURL_2,0.85
2961,noURL_2,0.85
2962,noURL_2,0.85
2963,noURL_2,0.9
2964,noURL_2,0.95
2965,noURL_2,0.99
2966,noURL_2,1.0
2967,noURL_2,0.95
2968,noURL_2,1.0
2969,noURL_2,0.99
2970,noURL_2,0.95
2971,noURL_2,0.95
2972,noURL_2,0.95
2973,noURL_2,0.9
2974,noURL_2,0.95
2975,noURL_2,0.95
2976,noURL_2,0.95
2977,noURL_2,0.95
2978,noURL_2,0.95
2979,noURL_2,0.99
2980,noURL_2,0.95
2981,noURL_2,0.95
2982,noURL_2,0.95
2983,noURL_2,0.95
2984,noURL_2,1.0
2985,noURL_2,0.95
2986,noURL_2,0.95
2987,noURL_2,1.0
2988,noURL_2,0.99
2989,noURL_2,0.95
2990,noURL_2,0.85
2991,noURL_2,1.0
2992,noURL_2,0.85
2993,noURL_2,0.85
2994,noURL_2,0.95
2995,noURL_2,1.0
2996,noURL_2,0.95
2997,noURL_2,0.85
2998,noURL_2,1.0
2999,noURL_2,0.99
3000,noURL_2,0.95
3001,noURL_2,0.95
3002,noURL_2,1.0
3003,noURL_2,1.0
3004,noURL_2,0.95
3005,noURL_2,1.0
3006,noURL_2,0.95
3007,noURL_2,1.0
3008,noURL_2,0.95
3009,noURL_2,1.0
3010,noURL_2,0.95
3011,noURL_2,0.85
3012,noURL_2,0.85
3013,noURL_2,0.1
3014,noURL_2,0.95
3015,noURL_2,1.0
3016,noURL_2,0.95
3017,noURL_2,0.95
3018,noURL_2,0.95
3019,noURL_2,0.95
3020,noURL_2,0.9
3021,noURL_2,0.95
3022,noURL_2,0.95
3023,noURL_2,1.0
3024,noURL_2,1.0
3025,noURL_2,0.95
3026,noURL_2,1.0
3027,noURL_2,1.0
3028,noURL_2,0.9
3029,noURL_2,0.99
3030,noURL_2,0.95
3031,noURL_2,0.95
3032,noURL_2,1.0
3033,noURL_2,1.0
3034,noURL_2,0.95
3035,noURL_2,0.85
3036,noURL_2,0.85
3037,noURL_2,0.95
3038,noURL_2,1.0
3039,noURL_2,0.95
3040,noURL_2,0.9
3041,noURL_2,0.95
3042,noURL_2,0.95
3043,noURL_2,0.95
3044,noURL_2,0.95
3045,noURL_2,0.95
3046,noURL_2,1.0
3047,noURL_2,1.0
3048,noURL_2,1.0
3049,noURL_2,1.0
3050,noURL_2,1.0
3051,noURL_2,0.99
3052,noURL_2,0.95
3053,noURL_2,0.95
3054,noURL_2,0.85
3055,noURL_2,0.95
3056,noURL_2,0.95
3057,noURL_2,0.99
3058,noURL_2,0.95
3059,noURL_2,0.95
3060,noURL_2,0.95
3061,noURL_2,1.0
3062,noURL_2,0.95
3063,noURL_2,0.95
3064,noURL_2,0.95
3065,noURL_2,0.95
3066,noURL_2,1.0
3067,noURL_2,0.85
3068,noURL_2,0.95
3069,noURL_2,0.95
3070,noURL_2,0.95
3071,noURL_2,0.95
3072,noURL_2,0.95
3073,noURL_2,0.95
3074,noURL_2,0.95
3075,noURL_2,0.99
3076,noURL_2,0.99
3077,noURL_2,0.95
3078,noURL_2,0.95
3079,noURL_2,0.95
3080,noURL_2,0.95
3081,noURL_2,0.95
3082,noURL_2,0.95
3083,noURL_2,0.95
3084,noURL_2,0.95
3085,noURL_2,0.85
3086,noURL_2,0.95
3087,noURL_2,0.95
3088,noURL_2,0.95
3089,noURL_2,0.95
3090,noURL_2,0.9
3091,noURL_2,0.95
3092,noURL_2,0.95
3093,noURL_2,0.95
3094,noURL_2,0.95
3095,noURL_2,1.0
3096,noURL_2,1.0
3097,noURL_2,1.0
3098,noURL_2,1.0
3099,noURL_2,0.95
3100,noURL_2,1.0
3101,noURL_2,1.0
3102,noURL_2,0.95
3103,noURL_2,0.95
3104,noURL_2,0.85
3105,noURL_2,0.95
3106,noURL_2,0.95
3107,noURL_2,0.95
3108,noURL_2,0.85
3109,noURL_2,0.95
3110,noURL_2,0.95
3111,noURL_2,0.95
3112,noURL_2,0.95
3113,noURL_2,1.0
3114,noURL_2,1.0
3115,noURL_2,0.95
3116,noURL_2,1.0
3117,noURL_2,0.95
3118,noURL_2,0.95
3119,noURL_2,0.85
3120,noURL_2,0.95
3121,noURL_2,0.85
3122,noURL_2,1.0
3123,noURL_2,0.85
3124,noURL_2,1.0
3125,noURL_2,1.0
3126,noURL_2,1.0
3127,noURL_2,0.95
3128,noURL_2,1.0
3129,noURL_2,1.0
3130,noURL_2,1.0
3131,noURL_2,0.95
3132,noURL_2,1.0
3133,noURL_2,0.9
3134,noURL_2,1.0
3135,noURL_2,0.95
3136,noURL_2,1.0
3137,noURL_2,0.95
3138,noURL_2,0.99
3139,noURL_2,0.99
3140,noURL_2,0.95
3141,noURL_2,1.0
3142,noURL_2,0.99
3143,noURL_2,1.0
3144,noURL_2,1.0
3145,noURL_2,1.0
3146,noURL_2,0.95
3147,noURL_2,1.0
3148,noURL_2,1.0
3149,noURL_2,1.0
3150,noURL_2,1.0
3151,noURL_2,1.0
3152,noURL_2,1.0
3153,noURL_2,1.0
3154,noURL_2,0.90.0
3155,noURL_2,0.85.0
3156,noURL_2,0.95.0
3157,noURL_2,0.95.0
3158,noURL_2,0.95.0
3159,noURL_2,0.95.0
3160,noURL_2,0.95.0
3161,noURL_2,0.95.0
3162,noURL_2,0.95.0
3163,noURL_2,1.0
3164,noURL_2,0.95.0
3165,noURL_2,0.95.0
3166,noURL_2,0.95.0
3167,noURL_2,0.95.0
3168,noURL_2,0.95.0
3169,noURL_2,1.0
3170,noURL_2,0.99.0
3171,noURL_2,0.95.0
3172,noURL_2,1.0
3173,noURL_2,0.90.0
3174,noURL_2,1.0
3175,noURL_2,0.1
3176,noURL_2,0.05
3177,noURL_2,0.05
3178,noURL_2,0.05
3179,noURL_2,0.0
3180,noURL_2,0.0
3181,noURL_2,0.05
3182,noURL_2,0.05
3183,noURL_2,0.0
3184,noURL_2,0.05
3185,noURL_2,0.05
3186,noURL_2,0.05
3187,noURL_2,0.05
3188,noURL_2,0.05
3189,noURL_2,0.05
3190,noURL_2,0.1
3191,noURL_2,0.05
3192,noURL_2,0.05
3193,noURL_2,0.05
3194,noURL_2,0.05
3195,noURL_2,0.05
3196,noURL_2,0.05
3197,noURL_2,0.05
3198,noURL_2,0.05
3199,noURL_2,0.05
3200,noURL_2,1.0
3201,noURL_2,0.85
3202,noURL_2,0.95
3203,noURL_2,0.95
3204,noURL_2,0.95
3205,noURL_2,0.95
3206,noURL_2,0.95
3207,noURL_2,1.0
3208,noURL_2,0.95
3209,noURL_2,0.95
3210,noURL_2,1.0
3211,noURL_2,1.0
3212,noURL_2,0.95
3213,noURL_2,0.95
3214,noURL_2,1.0
3215,noURL_2,1.0
3216,noURL_2,0.99
3217,noURL_2,1.0
3218,noURL_2,0.99
3219,noURL_2,0.95
3220,noURL_2,0.95
3221,noURL_2,1.0
3222,noURL_2,1.0
3223,noURL_2,1.0
3224,noURL_2,0.99
3225,noURL_2,1.0
3226,noURL_2,0.99
3227,noURL_2,0.9
3228,noURL_2,0.95
3229,noURL_2,0.95
3230,noURL_2,1.0
3231,noURL_2,1.0
3232,noURL_2,1.0
3233,noURL_2,0.99
3234,noURL_2,1.0
3235,noURL_2,1.0
3236,noURL_2,0.95
3237,noURL_2,1.0
3238,noURL_2,1.0
3239,noURL_2,1.0
3240,noURL_2,1.0
3241,noURL_2,0.99
3242,noURL_2,1.0
3243,noURL_2,0.95
3244,noURL_2,0.95
3245,noURL_2,0.85
3246,noURL_2,0.95
3247,noURL_2,0.95
3248,noURL_2,1.0
3249,noURL_2,1.0
3250,noURL_2,0.95.0
3251,noURL_2,0.99.0
3252,noURL_2,1.0
3253,noURL_2,0.85.0
3254,noURL_2,0.95.0
3255,noURL_2,0.95.0
3256,noURL_2,0.95.0
3257,noURL_2,0.10
3258,noURL_2,1.0
3259,noURL_2,1.0
3260,noURL_2,0.99.0
3261,noURL_2,0.99.0
3262,noURL_2,0.95.0
3263,noURL_2,0.85.0
3264,noURL_2,1.0
3265,noURL_2,1.0
3266,noURL_2,0.85.0
3267,noURL_2,1.0
3268,noURL_2,0.99.0
3269,noURL_2,1.0
3270,noURL_2,1.0
3271,noURL_2,0.85.0
3272,noURL_2,0.95.0
3273,noURL_2,1.0
3274,noURL_2,0.95.0
3275,noURL_2,0.95
3276,noURL_2,0.95
3277,noURL_2,0.95
3278,noURL_2,1.0
3279,noURL_2,0.99
3280,noURL_2,0.99
3281,noURL_2,0.95
3282,noURL_2,0.85
3283,noURL_2,0.95
3284,noURL_2,0.1
3285,noURL_2,0.85
3286,noURL_2,0.95
3287,noURL_2,0.95
3288,noURL_2,0.85
3289,noURL_2,0.85
3290,noURL_2,1.0
3291,noURL_2,1.0
3292,noURL_2,1.0
3293,noURL_2,0.95
3294,noURL_2,0.95
3295,noURL_2,0.85
3296,noURL_2,0.95
3297,noURL_2,0.95
3298,noURL_2,0.05
3299,noURL_2,0.95
3300,noURL_2,0.95
3301,noURL_2,0.95
3302,noURL_2,1.0
3303,noURL_2,1.0
3304,noURL_2,1.0
3305,noURL_2,1.0
3306,noURL_2,0.95
3307,noURL_2,1.0
3308,noURL_2,0.95
3309,noURL_2,0.9
3310,noURL_2,0.95
3311,noURL_2,0.85
3312,noURL_2,0.95
3313,noURL_2,1.0
3314,noURL_2,1.0
3315,noURL_2,0.95
3316,noURL_2,0.95
3317,noURL_2,0.85
3318,noURL_2,0.95
3319,noURL_2,0.95
3320,noURL_2,1.0
3321,noURL_2,0.95
3322,noURL_2,0.95
3323,noURL_2,0.95
3324,noURL_2,1.0
3325,noURL_2,0.1
3326,noURL_2,0.99
3327,noURL_2,1.0
3328,noURL_2,0.99
3329,noURL_2,0.99
3330,noURL_2,1.0
3331,noURL_2,1.0
3332,noURL_2,0.95
3333,noURL_2,0.99
3334,noURL_2,0.95
3335,noURL_2,1.0
3336,noURL_2,1.0
3337,noURL_2,0.99
3338,noURL_2,1.0
3339,noURL_2,1.0
3340,noURL_2,0.95
3341,noURL_2,0.95
3342,noURL_2,0.95
3343,noURL_2,0.95
3344,noURL_2,0.95
3345,noURL_2,0.95
3346,noURL_2,0.95
3347,noURL_2,0.85
3348,noURL_2,0.95
3349,noURL_2,0.95
3350,noURL_2,0.9
3351,noURL_2,0.85
3352,noURL_2,0.95
3353,noURL_2,0.95
3354,noURL_2,0.95
3355,noURL_2,0.95
3356,noURL_2,0.95
3357,noURL_2,0.95
3358,noURL_2,0.95
3359,noURL_2,0.95
3360,noURL_2,1.0
3361,noURL_2,1.0
3362,noURL_2,1.0
3363,noURL_2,0.95
3364,noURL_2,1.0
3365,noURL_2,0.99
3366,noURL_2,0.85
3367,noURL_2,1.0
3368,noURL_2,0.85
3369,noURL_2,0.95
3370,noURL_2,0.1
3371,noURL_2,0.95
3372,noURL_2,0.85
3373,noURL_2,0.95
3374,noURL_2,0.95
3375,noURL_2,0.95
3376,noURL_2,1.0
3377,noURL_2,0.95
3378,noURL_2,1.0
3379,noURL_2,0.95
3380,noURL_2,0.95
3381,noURL_2,1.0
3382,noURL_2,0.95
3383,noURL_2,0.95
3384,noURL_2,0.95
3385,noURL_2,1.0
3386,noURL_2,0.95
3387,noURL_2,0.85
3388,noURL_2,0.95
3389,noURL_2,0.1
3390,noURL_2,0.95
3391,noURL_2,1.0
3392,noURL_2,0.95
3393,noURL_2,0.95
3394,noURL_2,0.95
3395,noURL_2,0.95
3396,noURL_2,0.85
3397,noURL_2,1.0
3398,noURL_2,0.95
3399,noURL_2,0.95
3400,noURL_2,0.1
3401,noURL_2,0.95
3402,noURL_2,0.95
3403,noURL_2,0.95
3404,noURL_2,0.95
3405,noURL_2,1.0
3406,noURL_2,0.99
3407,noURL_2,0.95
3408,noURL_2,0.95
3409,noURL_2,1.0
3410,noURL_2,1.0
3411,noURL_2,1.0
3412,noURL_2,0.95
3413,noURL_2,1.0
3414,noURL_2,1.0
3415,noURL_2,1.0
3416,noURL_2,0.95
3417,noURL_2,0.85
3418,noURL_2,1.0
3419,noURL_2,1.0
3420,noURL_2,0.95
3421,noURL_2,0.95
3422,noURL_2,0.95
3423,noURL_2,0.95
3424,noURL_2,0.85
3425,noURL_2,0.85
3426,noURL_2,0.85
3427,noURL_2,1.0
3428,noURL_2,1.0
3429,noURL_2,1.0
3430,noURL_2,0.99
3431,noURL_2,1.0
3432,noURL_2,1.0
3433,noURL_2,0.95
3434,noURL_2,0.9
3435,noURL_2,0.95
3436,noURL_2,0.85
3437,noURL_2,0.95
3438,noURL_2,1.0
3439,noURL_2,0.95
3440,noURL_2,1.0
3441,noURL_2,0.95
3442,noURL_2,0.9
3443,noURL_2,0.95
3444,noURL_2,0.85
3445,noURL_2,0.95
3446,noURL_2,0.95
3447,noURL_2,0.95
3448,noURL_2,0.9
3449,noURL_2,0.95
3450,noURL_2,0.05
3451,noURL_2,0.05
3452,noURL_2,0.05
3453,noURL_2,0.05
3454,noURL_2,0.05
3455,noURL_2,0.05
3456,noURL_2,0.05
3457,noURL_2,0.05
3458,noURL_2,0.05
3459,noURL_2,0.0
3460,noURL_2,0.05
3461,noURL_2,0.05
3462,noURL_2,0.05
3463,noURL_2,0.05
3464,noURL_2,0.05
3465,noURL_2,0.05
3466,noURL_2,0.05
3467,noURL_2,0.05
3468,noURL_2,0.05
3469,noURL_2,0.05
3470,noURL_2,0.05
3471,noURL_2,0.05
3472,noURL_2,0.05
3473,noURL_2,0.05
3474,noURL_2,0.05
3475,noURL_2,0.05
3476,noURL_2,0.05
3477,noURL_2,0.05
3478,noURL_2,0.05
3479,noURL_2,0.05
3480,noURL_2,0.05
3481,noURL_2,0.1
3482,noURL_2,0.05
3483,noURL_2,0.05
3484,noURL_2,0.05
3485,noURL_2,0.85
3486,noURL_2,0.05
3487,noURL_2,0.85
3488,noURL_2,0.05
3489,noURL_2,0.05
3490,noURL_2,0.05
3491,noURL_2,0.05
3492,noURL_2,0.05
3493,noURL_2,0.05
3494,noURL_2,0.05
3495,noURL_2,0.05
3496,noURL_2,0.85
3497,noURL_2,0.85
3498,noURL_2,0.85
3499,noURL_2,0.05
3500,noURL_2,0.85
3501,noURL_2,0.85
3502,noURL_2,0.05
3503,noURL_2,0.05
3504,noURL_2,0.85
3505,noURL_2,0.05
3506,noURL_2,0.85
3507,noURL_2,0.05
3508,noURL_2,0.05
3509,noURL_2,0.1
3510,noURL_2,0.05
3511,noURL_2,0.05
3512,noURL_2,0.1
3513,noURL_2,0.1
3514,noURL_2,0.05
3515,noURL_2,0.05
3516,noURL_2,0.05
3517,noURL_2,0.05
3518,noURL_2,0.05
3519,noURL_2,0.05
3520,noURL_2,0.05
3521,noURL_2,0.1
3522,noURL_2,0.05
3523,noURL_2,0.05
3524,noURL_2,0.05
3525,noURL_2,0.05
3526,noURL_2,0.1
3527,noURL_2,0.05
3528,noURL_2,0.05
3529,noURL_2,0.05
3530,noURL_2,0.05
3531,noURL_2,0.05
3532,noURL_2,0.05
3533,noURL_2,0.05
3534,noURL_2,0.05
3535,noURL_2,0.0
3536,noURL_2,0.1
3537,noURL_2,0.05
3538,noURL_2,0.05
3539,noURL_2,0.0
3540,noURL_2,0.0
3541,noURL_2,0.05
3542,noURL_2,0.05
3543,noURL_2,0.05
3544,noURL_2,0.05
3545,noURL_2,0.05
3546,noURL_2,0.05
3547,noURL_2,0.05
3548,noURL_2,0.1
3549,noURL_2,0.05
3550,noURL_2,0.05
3551,noURL_2,0.05
3552,noURL_2,0.0
3553,noURL_2,0.05
3554,noURL_2,0.05
3555,noURL_2,0.05
3556,noURL_2,0.1
3557,noURL_2,0.05
3558,noURL_2,0.05
3559,noURL_2,0.05
3560,noURL_2,0.05
3561,noURL_2,0.05
3562,noURL_2,0.05
3563,noURL_2,0.05
3564,noURL_2,0.05
3565,noURL_2,0.0
3566,noURL_2,0.05
3567,noURL_2,0.05
3568,noURL_2,0.0
3569,noURL_2,0.05
3570,noURL_2,0.05
3571,noURL_2,0.05
3572,noURL_2,0.05
3573,noURL_2,0.05
3574,noURL_2,0.05
3575,noURL_2,0.1
3576,noURL_2,0.85
3577,noURL_2,0.05
3578,noURL_2,0.85
3579,noURL_2,0.05
3580,noURL_2,0.05
3581,noURL_2,0.05
3582,noURL_2,0.05
3583,noURL_2,0.05
3584,noURL_2,0.1
3585,noURL_2,0.05
3586,noURL_2,0.05
3587,noURL_2,0.1
3588,noURL_2,0.1
3589,noURL_2,0.0
3590,noURL_2,0.05
3591,noURL_2,0.05
3592,noURL_2,0.05
3593,noURL_2,0.05
3594,noURL_2,0.05
3595,noURL_2,0.1
3596,noURL_2,0.05
3597,noURL_2,0.05
3598,noURL_2,0.05
3599,noURL_2,0.05
3600,noURL_2,0.05
3601,noURL_2,0.05
3602,noURL_2,0.05
3603,noURL_2,0.05
3604,noURL_2,0.1
3605,noURL_2,0.1
3606,noURL_2,0.05
3607,noURL_2,0.05
3608,noURL_2,0.85
3609,noURL_2,0.95
3610,noURL_2,0.1
3611,noURL_2,0.1
3612,noURL_2,0.05
3613,noURL_2,0.1
3614,noURL_2,0.05
3615,noURL_2,0.05
3616,noURL_2,0.1
3617,noURL_2,0.05
3618,noURL_2,0.1
3619,noURL_2,0.05
3620,noURL_2,0.0
3621,noURL_2,0.05
3622,noURL_2,0.05
3623,noURL_2,0.05
3624,noURL_2,0.05
3625,noURL_2,0.05
3626,noURL_2,0.05
3627,noURL_2,0.05
3628,noURL_2,0.05
3629,noURL_2,0.05
3630,noURL_2,0.05
3631,noURL_2,0.05
3632,noURL_2,0.1
3633,noURL_2,0.1
3634,noURL_2,0.1
3635,noURL_2,0.1
3636,noURL_2,0.1
3637,noURL_2,0.1
3638,noURL_2,0.05
3639,noURL_2,0.1
3640,noURL_2,0.05
3641,noURL_2,0.05
3642,noURL_2,0.05
3643,noURL_2,0.05
3644,noURL_2,0.1
3645,noURL_2,0.05
3646,noURL_2,0.05
3647,noURL_2,0.1
3648,noURL_2,0.1
3649,noURL_2,0.05
3650,noURL_2,0.1
3651,noURL_2,0.1
3652,noURL_2,0.1
3653,noURL_2,0.05
3654,noURL_2,0.05
3655,noURL_2,0.1
3656,noURL_2,0.05
3657,noURL_2,0.05
3658,noURL_2,0.1
3659,noURL_2,0.05
3660,noURL_2,0.05
3661,noURL_2,0.05
3662,noURL_2,0.05
3663,noURL_2,0.05
3664,noURL_2,0.05
3665,noURL_2,0.05
3666,noURL_2,0.05
3667,noURL_2,0.05
3668,noURL_2,0.05
3669,noURL_2,0.05
3670,noURL_2,0.05
3671,noURL_2,0.05
3672,noURL_2,0.05
3673,noURL_2,0.05
3674,noURL_2,0.05
3675,noURL_2,0.05
3676,noURL_2,0.05
3677,noURL_2,0.05
3678,noURL_2,0.05
3679,noURL_2,0.05
3680,noURL_2,0.05
3681,noURL_2,0.05
3682,noURL_2,0.05
3683,noURL_2,0.05
3684,noURL_2,0.05
3685,noURL_2,0.05
3686,noURL_2,0.05
3687,noURL_2,0.05
3688,noURL_2,0.05
3689,noURL_2,0.05
3690,noURL_2,0.05
3691,noURL_2,0.05
3692,noURL_2,0.05
3693,noURL_2,0.05
3694,noURL_2,0.05
3695,noURL_2,0.05
3696,noURL_2,0.1
3697,noURL_2,0.1
3698,noURL_2,0.1
3699,noURL_2,0.1
3700,noURL_2,0.05.0
3701,noURL_2,0.05.0
3702,noURL_2,0.05.0
3703,noURL_2,0.05.0
3704,noURL_2,0.10
3705,noURL_2,0.05.0
3706,noURL_2,0.10
3707,noURL_2,0.10
3708,noURL_2,0.05.0
3709,noURL_2,0.05.0
3710,noURL_2,0.10
3711,noURL_2,0.10
3712,noURL_2,0.05.0
3713,noURL_2,0.05.0
3714,noURL_2,0.10
3715,noURL_2,0.10
3716,noURL_2,0.10
3717,noURL_2,0.05.0
3718,noURL_2,0.05.0
3719,noURL_2,0.05.0
3720,noURL_2,0.10
3721,noURL_2,0.10
3722,noURL_2,0.10
3723,noURL_2,0.05.0
3724,noURL_2,0.0
3725,noURL_2,0.05
3726,noURL_2,0.05
3727,noURL_2,0.0
3728,noURL_2,0.05
3729,noURL_2,0.05
3730,noURL_2,0.05
3731,noURL_2,0.05
3732,noURL_2,0.05
3733,noURL_2,0.05
3734,noURL_2,0.05
3735,noURL_2,0.05
3736,noURL_2,0.1
3737,noURL_2,0.85
3738,noURL_2,0.1
3739,noURL_2,0.05
3740,noURL_2,0.05
3741,noURL_2,0.05
3742,noURL_2,0.05
3743,noURL_2,0.05
3744,noURL_2,0.05
3745,noURL_2,0.1
3746,noURL_2,0.1
3747,noURL_2,0.05
3748,noURL_2,0.05
3749,noURL_2,0.85
3750,noURL_2,0.05
3751,noURL_2,0.0
3752,noURL_2,0.05
3753,noURL_2,0.95
3754,noURL_2,0.05
3755,noURL_2,0.05
3756,noURL_2,0.05
3757,noURL_2,0.0
3758,noURL_2,0.1
3759,noURL_2,0.05
3760,noURL_2,0.05
3761,noURL_2,0.05
3762,noURL_2,0.05
3763,noURL_2,0.05
3764,noURL_2,0.85
3765,noURL_2,0.05
3766,noURL_2,0.85
3767,noURL_2,0.05
3768,noURL_2,0.05
3769,noURL_2,0.05
3770,noURL_2,0.05
3771,noURL_2,0.05
3772,noURL_2,0.05
3773,noURL_2,0.05
3774,noURL_2,0.05
3775,noURL_2,0.05
3776,noURL_2,0.05
3777,noURL_2,0.0
3778,noURL_2,0.05
3779,noURL_2,0.0
3780,noURL_2,0.05
3781,noURL_2,0.05
3782,noURL_2,0.05
3783,noURL_2,0.05
3784,noURL_2,0.05
3785,noURL_2,0.1
3786,noURL_2,0.05
3787,noURL_2,0.0
3788,noURL_2,0.05
3789,noURL_2,0.05
3790,noURL_2,0.0
3791,noURL_2,0.05
3792,noURL_2,0.05
3793,noURL_2,0.1
3794,noURL_2,0.05
3795,noURL_2,0.1
3796,noURL_2,0.05
3797,noURL_2,0.05
3798,noURL_2,0.05
3799,noURL_2,0.0
3800,noURL_2,0.05
3801,noURL_2,0.05
3802,noURL_2,0.05
3803,noURL_2,0.05
3804,noURL_2,0.0
3805,noURL_2,0.05
3806,noURL_2,0.05
3807,noURL_2,0.05
3808,noURL_2,0.0
3809,noURL_2,0.1
3810,noURL_2,0.1
3811,noURL_2,0.05
3812,noURL_2,0.05
3813,noURL_2,0.1
3814,noURL_2,0.05
3815,noURL_2,0.05
3816,noURL_2,0.05
3817,noURL_2,0.05
3818,noURL_2,0.05
3819,noURL_2,0.05
3820,noURL_2,0.05
3821,noURL_2,0.05
3822,noURL_2,0.05
3823,noURL_2,0.0
